OmniClass_Code,OmniClass_Title,Description
23-25 47 13-76,Deoxyribonucleic Sequence Analyzers,nan
23-25 47 13-77,Toxicology Analyzers,nan
23-25 47 13-78,Hematology Analyzers,nan
23-25 47 13-79,Differential Hematology Analyzers,nan
23-25 47 13-80,Histology Analyzers,nan
23-25 47 13-81,Breath Hydrogen Analyzers,nan
23-25 47 13-82,Immunology Analyzers,nan
23-25 47 13-83,Microbiology Analyzers,nan
23-25 47 13-84,Protein Analyzers,nan
23-25 59 13-12,Perfusion Cardioplegia Sets,nan
23-25 59 13-13,Perfusion Cardiotomy Reservoirs,nan
23-25 59 13-14,Perfusion Centrifugal Equipment,nan
23-25 59 13-15,Perfusion Heaters,nan
23-25 59 13-16,Perfusion Coolers,nan
23-25 59 13-17,Perfusion Dual Heater And Cooler Units,nan
23-25 59 13-18,Perfusion Haemoconcentrators,nan
23-25 59 13-19,Perfusion Oxygen Saturation Monitors,nan
23-25 59 13-20,Perfusion Oxygenators,nan
23-25 59 13-21,Perfusion Pump Heads,nan
23-25 59 13-22,Perfusion Venous Reservoirs,nan
23-25 59 13-23,Ventricular Assist Devices,nan
23-25 59 13-24,Perfusion Pumps,nan
23-25 59 13-25,Cardiovascular Reservoirs,nan
23-25 59 13-26,Surgical Coronary Artery Blowers,nan
23-25 59 13-27,Surgical Coronary Artery Misters,nan
23-25 59 13-28,Surgical Equipment,nan
23-25 59 13-29,Surgical Basin Stands,nan
23-25 59 13-30,Cryosurgery Equipment,nan
23-25 59 13-31,Electrocautery Equipment,nan
23-25 59 13-32,Ophthalmic Irrigation Equipment,nan
23-25 59 13-33,Ophthalmic Surgery Phacoemulsification Equipment,nan
23-25 59 13-34,Ophthalmic Surgery Extrusion Equipment,nan
23-25 59 13-35,Surgical Irrigation Pumps,nan
23-25 59 13-36,Pulsed Lavage Units With Suction,nan
23-25 59 13-37,Pulsed Lavage Units With Out Suction,nan
23-25 59 13-38,Surgical Lasers,nan
23-25 59 13-39,CO2 Surgical Lasers,nan
23-25 59 13-40,KTP Surgical Lasers,nan
23-25 59 13-41,Surgical Lithotripters,nan
23-25 59 13-42,Extracorporeal Lithotripters,nan
23-25 59 13-43,Ultrasound Lithotripters,nan
23-25 59 13-44,Surgical Microscopes,nan
23-25 59 13-45,Surgical Magnifiers,nan
23-25 59 13-46,Surgical Pneumatic Tourniquets,nan
23-25 59 13-47,Surgical Electric Tourniquets,nan
23-25 59 13-48,Surgical Aspirators,nan
23-25 59 13-49,General Purpose Aspirator Pressure Units,nan
23-25 59 13-50,Low Pressure High Volume Suction Chest and Abdomen Aspirators,nan
23-25 59 13-51,Low Pressure Low Volume Suction Surgical Aspirators,nan
23-25 59 13-52,Mobile Uterine Aspirators,nan
23-25 59 13-53,Surgical Urological Tables,nan
23-25 59 13-54,Vitreo Retinal Fragmatome Surgery Equipment,nan
23-25 59 13-55,Microsurgery Equipment,nan
23-25 59 13-56,Operating Room Medication Dispensers,nan
23-25 59 13-57,Surgical Dermatomes,nan
23-25 59 13-58,Surgical Dermabraders,nan
23-25 59 13-59,Surgical Dermameshers,nan
23-25 59 13-60,Surgical Pneumatic Saws,nan
23-25 59 13-61,Surgical Pneumatic Drills,nan
23-25 69 13-52,Laboratory Heating Drying Equipment,nan
23-25 69 13-53,Laboratory Dry Baths,nan
23-25 69 13-54,Bunsen Burner,nan
23-25 69 13-55,Laboratory Hotplates,nan
23-25 69 13-56,Laboratory Incinerators,nan
23-25 69 13-57,Laboratory Infrared Dryers,nan
23-25 69 13-58,Laboratory Spirit Burners,nan
23-25 69 13-59,Laboratory Temperature Cycling Chambers,nan
23-25 69 13-110,Incubators,nan
23-25 69 13-111,CO2 Incubators,nan
23-25 69 13-112,Cooled Biological Oxygen Demand BOD Incubators,nan
23-25 69 13-113,Dry Wall Dual Chamber Carbon Dioxide Incubators,nan
23-25 69 13-114,Dry Wall Dual Chamber Carbon Dioxide Incubators With Humidity Control,nan
23-25 69 13-115,Dry Wall Dual Chamber Three Gas Incubators,nan
23-25 69 13-116,Dry Wall Dual Chamber Three Gas Incubators With Humidity Control,nan
23-25 69 13-117,Dry Wall Single Chamber Carbon Dioxide Incubators,nan
23-25 69 13-118,Dry Wall Single Chamber Carbon Dioxide Incubators With Humidity Control,nan
23-25 69 13-119,Dry Wall Single Chamber Three Gas Incubators,nan
23-25 69 13-120,Dry Wall Single Chamber Three Gas Incubators With Humidity Control,nan
23-25 69 13-121,Forced Air General Purpose Incubators,nan
23-25 69 13-122,Gravity Convection General Purpose Incubators,nan
23-25 69 13-123,Mechanical Convection General Purpose Incubators,nan
23-25 69 13-124,Multipurpose Incubators,nan
23-25 69 13-125,Plate Incubators,nan
23-25 69 13-126,Refrigerated Incubators,nan
23-25 69 13-127,Shaking Incubators,nan
23-25 69 13-128,Water Jacketed Dual Chamber Carbon Dioxide Incubators,nan
23-25 69 13-129,Water Jacketed Dual Chamber Carbon Dioxide Incubators With Humidity Control,nan
23-25 69 13-130,Water Jacketed Dual Chamber Three Gas Incubators,nan
23-25 69 13-131,Water Jacketed Dual Chamber Three Gas Incubators With Humidity Control,nan
23-25 69 13-132,Water Jacketed Single Chamber Carbon Dioxide Incubators,nan
23-25 69 13-133,Water Jacketed Single Chamber Carbon Dioxide Incubators With Humidity Control,nan
23-25 69 13-134,Water Jacketed Single Chamber Three Gas Incubators,nan
23-25 69 13-135,Water Jacketed Single Chamber Three Gas Incubators With Humidity Control,nan
23-25 69 13-136,Laboratory Ovens,nan
23-25 69 13-137,Laboratory Ageing Ovens,nan
23-25 69 13-138,Laboratory Cleanroom Ovens,nan
23-25 69 13-139,Laboratory Drying Cabinets,nan
23-25 69 13-140,Laboratory Drying Ovens,nan
23-25 69 13-141,Laboratory Gravity Convection Ovens,nan
23-25 69 13-142,Laboratory Induction Dryers,nan
23-25 69 13-143,Laboratory Mechanical Convection Ovens,nan
23-25 69 13-144,Laboratory Vacuum Ovens,nan
23-25 69 13-145,Laboratory Distillers,nan
23-25 69 13-146,Laboratory Water Distillers,nan
23-27 00 00,General Facility Services Products,nan
23-27 11 00,General Instruments and Controls,nan
23-27 11 11,Temperature Measuring Instrument And Controls,nan
23-27 11 11-1,Temperature Alarm Modules,nan
23-27 11 11-2,Temperature Control Modules,nan
23-27 11 11-3,Temperature Controllers,nan
23-27 11 11-4,Digital Temperature Controllers,nan
23-27 11 11-5,Electric Temperature Controllers,nan
23-27 11 11-6,Pneumatic Hating Controllers,nan
23-27 11 11-7,Hydraulic Temperature Controllers,nan
23-27 11 11-8,Temperature Detectors,nan
23-27 11 11-9,Thermocouple Detectors,nan
23-27 11 11-10,RTD Detectors,nan
23-27 19 11,Reciprocating Engines,nan
23-27 19 13,Rotary Engines,nan
23-27 19 15,Turbine Engines,nan
23-27 21 00,Compressors,nan
23-27 21 11,Axial Flow Compressors,nan
23-27 21 13,Centrifugal Compressors,nan
23-27 21 15,Reciprocating Compressors,nan
23-27 21 15-1,Diaphragm Reciprocating Compressors,nan
23-27 21 15-2,Double Acting Reciprocating Compressors,nan
23-27 21 15-3,Single Acting Reciprocating Compressors,nan
23-27 21 17,Rotary Compressors,nan
23-27 21 17-1,Rotary Liquid Ring Compressors,nan
23-27 21 17-2,Rotary Lobe Compressors,nan
23-27 21 17-3,Rotary Screw Compressors,nan
23-27 21 17-4,Rotary Scroll Compressors,nan
23-27 21 17-5,Rotary Vane Compressors,nan
23-27 23 00,Heat Exchangers,nan
23-27 23 11,Heat Exchanger Economizers,nan
23-27 23 13,Plate and Frame Heat Exchangers,nan
23-27 23 13-1,Plate and Frame Regenerative Heat Exchangers,nan
23-27 23 15,Shell and Tube Heat Exchangers,nan
23-27 23 15-1,Shell and Tube Regenerative Heat Exchangers,nan
23-27 23 17,Tube and Fin Heat Exchangers,nan
23-27 23 19,Spiral Heat Exchangers,nan
23-27 23 19-1,Heat Exchangers for Ventilation Air,nan
23-27 23 21,Adiabatic Wheel Heat Exchangers,nan
23-27 23 23,Plate and Fin Heat Exchangers,nan
23-27 23 23-1,Straight Fin Plate and Fin Heat Exchangers,nan
23-27 23 23-2,Offset Fin Plate and Fin Heat Exchangers,nan
23-27 23 23-3,Wavy Fin Plate and Fin Heat Exchangers,nan
23-27 23 25,Fluid Heat Exchangers,nan
23-27 25 00,Heaters for Supplied Liquids,nan
23-27 25 11,Liquid Electric Heaters,nan
23-27 25 13,Liquid Gas Heaters,nan
23-27 25 15,Liquid Steam Heaters,nan
23-27 25 17,Liquid Fuel Oil Heaters,nan
23-27 25 17-1,Fuel Oil Pre Heaters,nan
23-27 27 00,Pressure Reducing Stations,nan
23-27 27 11,Multiple Stage Pressure Reducing Stations,nan
23-27 27 13,Single Stage Pressure Reducing Stations,nan
23-27 29 00,Tanks and Storage Structures,nan
23-27 29 11,Reservoirs,nan
23-27 29 13,Tank Foundations,nan
23-27 29 13-1,Tank Support Structures,nan
23-27 29 13-2,Tank Foundation Slabs,nan
23-27 29 15,Specialized Tanks,nan
23-27 29 15-1,Cryogenic Tanks,nan
23-27 29 15-2,Flash Tanks,nan
23-27 29 15-3,Steam Flash Tanks,nan
23-27 29 15-4,Septic Tanks,nan
23-27 29 15-5,Siphon Tanks,nan
23-29 13 11-5,Vein Recognition Readers,nan
23-29 25 00,Fire Fighting Equipment,nan
23-29 25 11,Fire Fighting Terminals,nan
23-29 25 11-1,Fire Fighting Terminal Components,nan
23-29 29 15,Fire Switches,nan
23-29 29 15-1,Pressure Fire Alarm Water Flow Switches,nan
23-31 19 19-3,Sanitary Macerators,nan
23-33 13 00,Furnaces,nan
23-33 13 11,Furnace Controls,nan
23-33 15 21-2,Finned Tube Radiators,nan
23-33 15 21-3,Plate Radiators,nan
23-33 15 21-4,Radiation Heating Panels,nan
23-33 15 23,Forced Air Hydronic HVAC Heaters,nan
23-33 15 23-1,Forced Air Cast Iron Radiators,nan
23-33 15 23-2,Forced Air Finned Tube Radiators,nan
23-33 15 23-3,Forced Air Plate Radiators,nan
23-33 15 23-4,Forced Air Radiation Heating Panels,nan
23-33 15 25,Electric HVAC Heaters,nan
23-33 15 25-1,Halogen Electric HVAC Heaters,nan
23-33 15 25-2,Infrared Plate HVAC Heaters,nan
23-33 15 25-3,Ultraviolet HVAC Heaters,nan
23-33 15 25-4,Electric HVAC Resitive Unit Heaters,nan
23-33 15 27,Forced Air Electric HVAC Heaters,nan
23-33 15 27-1,Forced Air Halogen Electric HVAC Heaters,nan
23-33 15 27-2,Forced Air Infrared Plate HVAC Heaters,nan
23-33 15 27-3,Forced Air Ultraviolet HVAC Heaters,nan
23-33 15 27-4,Forced Air Electric HVAC Resitive Unit Heaters,nan
23-33 15 29,HVAC Steam Hot Water Converters,nan
23-33 17 00,Heat Pumps,nan
23-33 17 11,Packaged Heat Pumps,nan
23-33 17 11-1,Air Source Packaged Heat Pumps,nan
23-33 17 11-2,Water Source Packaged Heat Pumps,nan
23-33 17 13,Split System Heat Pumps,nan
23-33 17 13-1,Air Source Split System Heat Pumps,nan
23-33 17 13-2,Water Source Split System Heat Pumps,nan
23-33 19 00,Cooling and Freeze Components,nan
23-33 19 11,Cooling Freeze Plant Accessories,nan
23-33 19 11-1,Refrigerant Liquid,nan
23-33 21 00,Chillers,nan
23-33 21 11,Absorption Chillers,nan
23-33 21 11-1,Direct Fired Absorption Chillers,nan
23-33 21 11-2,Steam Absorption Chillers,nan
23-33 21 13,Chillers,nan
23-33 21 13-1,Central Package Unit Chillers,nan
23-33 21 13-2,Centrifugal Chillers,nan
23-33 21 13-3,Packaged Centrifugal Chillers,nan
23-33 21 13-4,Split System Centrifugal Chillers,nan
23-33 21 13-5,Reciprocating Chillers,nan
23-33 21 13-6,Packaged Reciprocating Chillers,nan
23-33 21 13-7,Split System Reciprocating Chillers,nan
23-33 21 13-8,Rotary Chillers,nan
23-33 21 13-9,Packaged Rotary Chillers,nan
23-33 21 13-10,Split System Rotary Chillers,nan
23-33 21 13-11,Rotary Screw Chillers,nan
23-33 21 13-12,Packaged Rotary Screw Chillers,nan
23-33 21 13-13,Split System Rotary Screw Chillers,nan
23-33 21 13-14,Screw Chillers,nan
23-33 21 13-15,Packaged Screw Chillers,nan
23-33 21 13-16,Split System Screw Chillers,nan
23-33 29 23-2,Automatic Fire Dampers,nan
23-35 25 11,Electrical Meters,nan
23-35 29 25,Network Protectors,nan
23-35 37 49,Push Button Switches,nan
23-35 47 11-20,Explosion Proof Lighting Fixtures,nan
23-37 25 23-1,Television Broadcasting Equipment,nan
23-39 13 11-1,Tunnel Shafts,nan
23-39 15 21-3,Railway Baggage Cars,nan
23-39 15 21-4,Railway Diner Cars,nan
23-39 15 21-5,Railway Freight Cars,nan
23-39 21 11-21,Jetties,nan
23-39 21 13,Waterflow Controls,nan
23-39 21 13-1,Reservoirs,nan
23-39 21 13-2,"Dams, Dikes",nan
23-39 21 13-3,Weirs,nan
23-39 21 13-4,Barrages,nan
23-39 21 13-5,Bifurcation Panels,nan
23-39 21 13-6,Manifolds,nan
23-39 21 13-7,Penstocks and Sluice Gate,nan
23-39 21 13-8,Trash Rakes,nan
23-39 21 15,Breakwater Products,nan
23-39 21 15-1,Bulkheads,nan
23-39 21 15-2,Seawalls,nan
23-39 21 15-3,Moles and Breakwater,nan
23-39 21 15-4,Groins,nan
23-39 21 17,Marine Monitoring and Control,nan
23-39 21 17-1,Navigation Signs,nan
23-39 21 17-2,Navigation Lights,nan
23-39 21 17-3,Navigation Monitoring Equipment,nan
23-39 23 00,Electrical Utility Equipment,nan
23-39 23 11,Electrical Transmission Equipment,nan
23-39 23 11-1,Electrical Utility Poles,nan
23-39 23 11-2,Electrical Utility Towers,nan
23-39 25 00,Natural Gas Utility Equipment,nan
23-39 25 11,Natural Gas Utility Pipeline Equipment,nan
23-39 27 00,Water Utility Equipment,nan
23-39 27 11,Water Utility Pipeline Equipment,nan
23-39 29 00,Waste Water Collection and Removal,nan
23-39 29 11,Waste Water Drains,nan
23-39 29 11-1,Waste Water French Drains,nan
23-39 29 11-2,Waste Water Storm Drain,nan
23-39 29 11-3,Manhole (Goes in Prefab Concrete),nan
23-39 29 11-4,Manhole Cover,nan
23-39 29 11-5,Manhole Ladder,nan
23-39 29 11-6,Manhole Rung,nan
23-39 29 11-7,"Waste Water Drainage Pipes, Couplings, Collectors",nan
23-39 29 11-8,Wastewater Pipework Access Fittings,nan
23-39 29 13,Waste Water Subdrainage,nan
23-39 29 13-1,Geocomposite Drains,nan
23-39 29 13-2,Geotextile Subsurface Drainage Filtration,nan
23-39 29 13-3,Pipe Underdrain and Pavement Base Drain,nan
23-39 29 13-4,Subgrade Drains,nan
23-39 29 13-5,Surface Water Drainage Systems,nan
23-39 29 13-6,"Surface Water Catch Basins, Grates, and Frames",nan
23-39 29 13-7,Combination Storm Drain and Underdrain Inlets,nan
23-39 29 13-8,"Storm Drainage Manholes, Frames, and Covers",nan
23-39 29 13-9,Surface Water Retention Chambers,nan
23-39 29 13-10,Storm Water Ponds and Reservoirs,nan
23-39 29 13-11,Surface Water Retention Basins,nan
23-39 29 13-12,Storm Water Pond Covers,nan
23-39 29 13-13,Storm Water Pond Liners,nan
23-39 29 15,"Waste Water Channels, Gullies, Gratings, Covers",nan
23-39 31 00,Packaged Waste Water Treatment,nan
23-39 33 17-8,Floating Scum Skimming and Removal Equipment,nan
23-39 35 00,Water and Wastewater Chemical Feed Equipment,nan
23-39 35 11,Gas Chemical Feed Equipment,nan
23-39 35 11-1,Chlorine Gas Feed Equipment,nan
23-39 35 11-2,Sulfur Dioxide Gas Feed Equipment,nan
23-39 35 11-3,Ammonia Gas Feed Equipment,nan
23-39 35 11-4,"Gas Storage, Weighing, and Leak Detection Equipment",nan
23-39 35 11-5,Chlorine Dioxide Reactors,nan
23-39 35 11-6,Carbon Dioxide Gas Feed Equipment,nan
23-39 35 11-7,Ozone Generating and Feed Equipment,nan
23-39 35 11-8,Liquid Oxygen Storage and Feed Equipment,nan
23-39 35 11-9,Cleaning Requirements for Oxygen Service,nan
23-39 35 11-10,Gas Chemical Feed Accessories and Safety Equipment,nan
23-39 35 13,Liquid Chemical Feed Equipment,nan
23-39 35 13-1,Sodium Hypochlorite Generating Equipment,nan
23-39 35 13-2,Liquid Chemical Weighing Equipment,nan
23-39 35 13-3,Polymer Blending and Feed Equipment,nan
23-39 35 13-4,Diaphragm-type Metering Pumps,nan
23-39 35 13-5,Peristaltic Metering Pumps,nan
23-39 35 13-6,Progressing Cavity Metering Pumps,nan
23-39 35 13-7,Lobe Metering Pumps,nan
23-39 35 13-8,Drum Pumps,nan
23-39 35 13-9,Liquid Chemical Transfer Pumps,nan
23-39 35 13-10,Liquid Chemical Diffusers,nan
23-39 35 13-11,Liquid Chemical Feed Accessories and Safety Equipment,nan
23-39 35 15,Dry Chemical Feed Equipment,nan
23-39 35 15-1,Storage Silos,nan
23-39 35 15-2,Dry Chemical Weighing Equipment,nan
23-39 35 15-3,Volumetric Feed Equipment,nan
23-39 35 15-4,Gravimetric Feed Equipment,nan
23-39 35 15-5,Lime Slaking Equipment,nan
23-39 35 15-6,Chemical Tablet Feeding Equipment,nan
23-39 35 15-7,Dry Chemical Feed Accessories and Safety Equipment,nan
23-39 37 00,Water and Wastewater Clarification and Mixing Equipment,nan
23-39 37 11,Mixing Equipment,nan
23-39 37 11-1,Rapid Mixers,nan
23-39 37 11-2,Inline Blender-type Rapid Mixers,nan
23-39 37 11-3,Induction-type Rapid Mixing Equipment,nan
23-39 37 11-4,Inline Static Mixers,nan
23-39 37 11-5,Mixing Equipment,nan
23-39 37 11-6,Submersible Mixers,nan
23-39 37 11-7,Floating Mechanical Mixers,nan
23-39 37 11-8,Paddle Mixers,nan
23-39 37 11-9,Pin Mixers,nan
23-39 37 11-10,Vertical Reel Flocculation Equipment,nan
23-39 37 11-11,Horizontal Reel Flocculation Equipment,nan
23-39 37 11-12,Vertical Turbine Flocculation Equipment,nan
23-39 37 11-13,Walking-beam Flocculation Equipment,nan
23-39 37 11-14,Horizontal Oscillating Flocculation Equipment,nan
23-39 37 11-15,Top-entering Tank Mixers,nan
23-39 37 11-16,Side-entry Tank Mixers,nan
23-39 37 11-17,Portable Tank Mixers,nan
23-39 37 13,Clarifier Equipment,nan
23-39 37 13-1,Chain-and-Flight Clarifier Equipment,nan
23-39 37 13-2,Traveling Bridge Clarifier Equipment,nan
23-39 37 13-3,Differential Head Clarifier Equipment,nan
23-39 37 13-4,Oscillating Scraper-type Clarifier Equipment,nan
23-39 37 13-5,Circular Clarifier Equipment,nan
23-39 37 13-6,Solids Contact Clarifier Equipment,nan
23-39 37 13-7,"Flocculating Clarifier, Pulsating Sludge Blanket Type",nan
23-39 37 13-8,Dissolved Air Flotation Equipment for Water Treatment,nan
23-39 37 13-9,Ballasted High-rate Clarifier Equipment,nan
23-39 37 13-10,High rate Clarification/Thickening Equipment,nan
23-39 37 13-11,Tube Settlers,nan
23-39 37 13-12,Lined Plate Settlers,nan
23-39 37 15,Sediment Removal Equipment,nan
23-39 37 15-1,Tipping Sediment Flushing Tanks,nan
23-39 37 15-2,Flushing Gates,nan
23-39 37 15-3,Water Cannon,nan
23-39 39 00,Water and Wastewater Secondary Treatment Equipment,nan
23-39 39 11,Air and Gas Diffusion Equipment,nan
23-39 39 11-1,Fixed Mechanical Aerators,nan
23-39 39 11-2,Floating Mechanical Aerators,nan
23-39 39 11-3,Submersible Aspirating Aerator Equipment,nan
23-39 39 11-4,Jet Aeration Equipment,nan
23-39 39 11-5,Coarse Bubble Diffusers,nan
23-39 39 11-6,Swing-type Channel Aeration Equipment,nan
23-39 39 11-7,Shear Box Diffusers,nan
23-39 39 11-8,Flexible Membrane Tube Diffusers,nan
23-39 39 11-9,Flexible Membrane Disc Diffusers,nan
23-39 39 11-10,Ceramic Disc Fine Bubble Diffusers,nan
23-39 39 11-11,Floating Membrane Diffusers,nan
23-39 39 11-12,Membrane Diffusers,nan
23-39 39 11-13,Cascading Aerators,nan
23-39 39 11-14,Pure-oxygen Generating Equipment,nan
23-39 39 13,Biological Treatment Systems,nan
23-39 39 13-1,Rotating Biological Contactors,nan
23-39 39 13-2,Trickling Filter Rotary Distributor Equipment,nan
23-39 39 13-3,Trickling Filter Media,nan
23-39 39 13-4,Bio-towers,nan
23-39 39 13-5,Moving-bed Biological Reactors,nan
23-39 39 13-6,Integrated Fixed-film Activated Sludge Equipment,nan
23-39 39 13-7,Intermittent Sand Filters for Wastewater Treatment,nan
23-39 39 13-8,Deep-bed Denitrification Filters,nan
23-39 39 13-9,Biologically Activated Filters,nan
23-39 39 13-10,Membrane Biological Reactors,nan
23-39 39 13-11,Sequencing Batch Reactors,nan
23-39 39 13-12,Oxidation Ditch Equipment,nan
23-39 39 13-13,Vertical Loop Reactors,nan
23-39 41 00,Water and Wastewater Advanced Treatment Equipment,nan
23-39 45 15-1,Chutes and Collectors,nan
23-39 45 15-2,Pneumatic Waste Equipment,nan
32-49 61 00,Record Keeping,nan
33-21 11 27,Industrial Architecture,nan
33-21 31 99-6,Audiovisual Engineering,nan
33-21 31 99-7,Military Engineering,nan
33-21 51 00,Design Support,nan
33-21 51 11,Drafting,nan
33-21 51 13,Model Making,nan
33-21 51 16,Printing,nan
33-21 51 19,Photography/Videography,nan
33-21 51 19-1,Photographic Services,nan
33-21 51 19-2,Commercial Photography,nan
33-21 99 00,Specialty Design,nan
33-21 99 10,Building Envelope Design,nan
33-21 99 11,Fountain Design,nan
33-21 99 14,Finish Hardware Design,nan
33-21 99 15,Extraterrestrial Design,nan
33-21 99 22,Health Services Design,nan
33-21 99 22-1,Hospital Design,nan
33-21 99 22-2,Nursing Home Design,nan
33-21 99 24,Infrastructure Design,nan
33-21 99 25,Irrigation Design,nan
33-21 99 26,Laboratory Design,nan
33-21 99 28,Lighting Design,nan
33-21 99 29,Marina Design,nan
33-21 99 31,Environmental Design,nan
33-21 99 31-1,Tree Preservation,nan
33-21 99 31-2,Solar Design,nan
33-21 99 45,Transportation Design,nan
33-21 99 45-1,Air Transportation Design,nan
33-21 99 45-2,Roadway Transportation Design,nan
33-21 99 45-3,Marine Transportation Design,nan
33-21 99 46,Vertical Conveyance Design,nan
33-23 00 00,Investigation Disciplines,nan
33-23 11 00,Surveying,nan
33-23 11 11,Cartography,nan
33-23 11 21,Building Surveying,nan
33-23 11 31,Site Surveying,nan
33-23 21 00,Environmental Investigation,nan
33-23 21 11,Environmental Impact Investigation,nan
33-23 21 21,Air Quality Evaluation Investigation,nan
33-23 21 31,Hazardous Materials Investigation,nan
33-23 31 00,Hydrological Investigation,nan
33-23 41 00,Geotechnical Investigation,nan
33-23 51 00,Risk Assessment,nan
33-25 00 00,Project Management Disciplines,nan
33-25 11 00,Cost Estimation,nan
33-25 11 11,Value Engineering,nan
33-25 14 00,Proposal Preparation,nan
33-25 15 00,Architectural and Engineering Management,nan
33-25 16 00,Construction Management,nan
33-25 16 11,General Contracting,nan
33-25 16 13,Subcontracting,nan
33-41 56 00,Painting Contracting,nan
34-11 20 11,Executive,nan
34-11 20 14,Officer,nan
34-11 20 17,Director,nan
34-11 20 21,Manager,nan
35-11 11 21-8,Routers,nan
35-11 11 31,Business Machines,nan
35-51 11 11-4,Site Toilets,nan
35-51 11 21-24,Pipe Wrenches,nan
35-51 11 21-25,Allen Wrenches,nan
35-51 11 21-26,Finishing Hand Tools,nan
35-51 11 21-27,Trowels,nan
35-51 11 21-28,Floats,nan
35-51 11 21-29,Paint Brushes,nan
35-51 11 21-30,Paint Rollers,nan
35-51 11 21-31,Paint Kettles,nan
35-51 11 21-32,Moving Hand Tools,nan
35-51 11 21-33,Wheelbarrows,nan
35-51 11 21-34,Levering Bars,nan
35-51 11 31,Power Tools,nan
35-51 11 31-1,Cutting Power Tools,nan
35-51 11 31-2,Power Saws,nan
35-51 11 31-3,Hand-Held Power Drills,nan
35-51 11 31-4,Breakers,nan
35-51 11 31-5,Jackhammers,nan
35-51 11 31-6,Forming Power Tools,nan
35-51 11 31-7,Power Hammers,nan
35-51 11 31-8,Power Grinders,nan
35-51 11 31-9,Power Routers,nan
35-51 11 31-10,Power Planers,nan
35-51 11 31-11,Fastening Power Tools,nan
35-51 11 31-12,Welding Equipment,nan
35-51 11 31-13,Plumber’s Furnace,nan
35-51 11 31-14,Finishing Power Tools,nan
35-51 11 31-15,Power Sanders,nan
35-51 11 31-16,Power Polishers,nan
35-51 11 31-17,Scabblers,nan
35-51 11 31-18,Spraying Equipment For Paints And Insulation,nan
35-51 11 31-19,Insulation Injection Equipment,nan
35-51 11 31-20,Coating Sprayers,nan
35-51 11 31-21,Paint Metering Systems,nan
35-51 11 31-22,Moving Power Tools,nan
35-51 11 31-23,Compressors,nan
35-51 11 31-24,Compressed Air Tools,nan
35-51 11 31-25,Pressure Cleaners,nan
35-51 11 31-26,Pipe Defrosting Equipment,nan
35-51 14 00,Formwork,nan
35-51 14 11,Wall Formwork Systems,nan
35-51 14 14,Floor Formwork Systems,nan
35-51 17 00,"Scaffolding, Shoring, and Fencing",nan
35-51 17 11,Prefabricated Scaffolds,nan
35-51 17 14,Mobile Working Towers,nan
35-51 17 17,Access Towers,nan
35-51 17 17-1,Stair Towers,nan
35-51 17 17-2,Ladder Towers,nan
35-51 17 21,Suspended Work Platforms,nan
35-51 17 24,Mobile Elevating Work Platforms,nan
35-51 17 24-1,Guardrails,nan
35-51 31 31-22,Concrete Transport Equipment,nan
35-51 31 31-23,Mobile Mixers,nan
35-51 31 31-73,Concrete Pipe Machines,nan
35-51 51 19,Vehicle Superstructures and Trailers,nan
35-51 51 19-1,Tanker Trailers,nan
35-51 51 19-2,Silo Trailers,nan
35-51 51 19-3,Low-Loader Trailers,nan
35-51 51 19-4,Cargo Semi-Trailers,nan
35-51 51 19-5,Container Semi-Trailers,nan
35-51 51 19-6,Flatbed Trailers,nan
35-51 51 19-7,Tipping Trailers,nan
35-51 51 41,Special Vehicles,nan
35-51 51 41-1,Road Sweepers/Cleaners,nan
35-51 51 61,"Excavators, Loaders, Dredgers, and Tractors",nan
35-51 51 61-1,Excavators,nan
35-51 51 61-2,Tracked Excavators,nan
35-51 51 61-3,Mobile Excavators,nan
35-51 51 61-4,Telescopic Excavators,nan
35-51 51 61-5,Trenchers,nan
35-51 51 61-6,Bucket Wheel Excavators,nan
35-51 51 61-7,Full Circle Slew Excavators,nan
35-51 51 61-8,Mini Excavators,nan
35-51 51 61-9,Rope-Operated Excavators,nan
35-51 51 61-10,Loaders,nan
35-51 51 61-11,Track-Laying Loaders,nan
35-51 51 61-12,Wheel-Loaders,nan
35-51 51 61-13,Skid Steer Loaders,nan
35-51 51 61-14,Crawler Loaders,nan
35-51 51 61-15,Digging Arm Loaders,nan
35-51 51 61-16,Combined Excavator Loaders,nan
35-51 51 61-17,Dredging Boats and Equipment,nan
35-51 51 61-18,Scrapers,nan
35-51 51 61-19,Elevating Scrapers,nan
35-51 51 61-20,Track-Laying Scrapers,nan
35-51 51 61-21,Four-Wheeled Scrapers,nan
35-51 51 61-22,"Scraper Systems, Gravel Extraction",nan
35-51 51 61-23,Bulldozers and Graders,nan
35-51 51 61-24,Bulldozers,nan
35-51 51 61-25,Wheeled Bulldozers,nan
35-51 51 61-26,Crawler Bulldozers,nan
35-51 51 61-27,Tracked Bulldozers,nan
35-51 51 61-28,Angling Bulldozers,nan
35-51 51 61-29,Straight Bulldozers,nan
35-51 51 61-30,Road Graders,nan
35-51 51 61-31,Tractors,nan
35-51 51 61-32,Agricultural Tractor,nan
35-51 51 61-33,Tractor Shovel,nan
35-51 51 61-34,"Attachments for Excavators, Loaders, Dredgers, and Tractors",nan
35-51 51 61-35,Draglines,nan
35-51 51 61-36,Backhoes,nan
35-51 51 61-37,Percussion Breakers,nan
35-51 51 61-38,Backhoe Loaders,nan
