OmniClass_Code,OmniClass_Title,Description
11-51 34 23,Airfield Apron,
11-51 45 00,Roadway,
11-51 45 11,Alley,
11-51 45 15,Driveway,
11-51 45 19,Street,
11-51 45 23,Collector Roadway,
11-51 45 27,Arterial Roadway,
11-51 45 31,County Highway,
11-51 45 35,State or Provincial Highway,
11-51 45 39,Beltway,
11-51 45 43,Interstate Highway,
11-51 49 00,Traffic Control Facility,
11-51 49 11,Traffic Control Signal,
11-51 49 15,Toll Booth/Plaza,
11-51 53 00,Sidewalk or Other Pavement,
11-51 53 11,"Vehicle Staging Area, Surfaced",
11-51 53 13,Parking Lot,
11-51 53 15,Sidewalk and Walkway,
11-51 53 19,Miscellaneous Paved Area,
11-51 58 00,Railway,
11-51 58 11,Heavy Railway,
11-51 58 15,Light Railway,
11-51 58 19,High Speed Railway,
11-51 58 23,Monorail,
11-51 58 27,Magnetic Levitation Railway,
11-51 58 31,Miscellaneous Railroad Facility,
11-51 65 00,Bridge,
11-51 65 11,Vehicular Bridge,
11-51 65 15,Rail Bridge,
11-51 65 19,Pedestrian Bridge,
11-51 67 00,Tunnel,
11-51 67 11,Vehicular Tunnel,
11-51 67 15,Utility Tunnel,
11-51 67 19,Snow Shed,
11-51 75 00,Seaway Facility,
11-51 75 11,Ship Navigation Building,
11-51 75 15,Ship Navigation Facility,
11-51 75 19,Harbor Control Facility,
11-90 00 00,Mixed-Use Facility,
11-90 11 00,Sub-Facility,
11-95 00 00,Land,
11-95 11 00,"Land Purchase, Condemnation, Donation, or Transfer",
11-95 11 11,Federal Government-Owned Land,
11-95 11 15,State-Owned Land,
11-95 11 19,Public Land,
11-95 11 23,Institutional Land,
11-95 11 27,Research and Development Land,
11-95 15 00,Public Domain Withdraw,
11-95 19 00,License or Permit,
11-95 19 11,Licensed and Permitted Land,
11-95 19 15,In-Leased Land,
11-95 19 19,Foreign Land,
11-95 23 00,Improvement to Facility or Site,
11-95 23 11,Building Improvements and Acquisitions,
11-95 23 15,"Clearing, Grading, and Landscaping",
11-95 23 19,Demolition,
11-95 23 23,Cut and Fill,
11-95 23 27,Dredging,
11-95 23 33,Construction Site,
11-95 27 00,Contaminated Land,
11-95 31 00,Not Real Property,
11-95 35 00,Office Site,
11-95 39 00,Planned Development (PUD),
11-95 43 00,Residential (Single-Family) Site,
11-95 47 00,Agricultural-Undeveloped,
11-95 51 00,Retail Site,
11-95 55 00,Retail Pad,
11-95 59 00,Subdivision-Industrial Site,
11-95 63 00,Subdivision-Office Site,
11-95 67 00,Subdivision-Residential Site,
11-95 71 00,Water-Related Site,
11-95 71 11,Coastal/Island,
11-95 71 15,Flood Zone,
11-95 71 19,Wetland/Marshland,
11-95 75 00,Wilderness Site,
11-95 79 00,Commercial Site,
11-95 83 00,Land Easement,
11-95 83 11,Conservation/Preservation Easement,
11-95 83 15,Flowage Easement,
11-95 83 19,Right-of-Way,
11-95 87 00,Industrial Site,
11-95 91 00,Multi-Family Site,
11-95 91 11,Apartment Site,
11-95 91 15,Duplex & 3-4 Plex Site,
12-11 11 00,Low-Rise Building,
12-11 11 14,Low-Rise Free-Standing Building,
12-11 11 14-1,Low-Rise Free-Standing Point Building,
12-11 11 14-2,Low-Rise Free-Standing Slab Building,
12-11 11 14-3,Low-Rise Free-Standing Helical Building,
12-11 11 14-4,Low-Rise Free-Standing Organic Building,
12-11 11 14-5,Low-Rise Free-Standing Polygonal Building,
12-11 11 14-6,Low-Rise Free-Standing X-Shaped Building,
12-11 11 14-7,Low-Rise Free-Standing T-Shaped Building,
12-11 11 14-8,Low-Rise Free-Standing L-Shaped Building,
12-11 11 21,Low-Rise Attached Building,
12-11 11 21-1,Low-Rise Attached Point Building,
12-11 11 21-2,Low-Rise Attached Slab Building,
12-11 11 21-3,Low-Rise Attached Helical Building,
12-11 11 21-4,Low-Rise Attached Organic Building,
12-11 11 21-5,Low-Rise Attached Polygonal Building,
12-11 11 21-6,Low-Rise Attached X-Shaped Building,
12-11 11 21-7,Low-Rise Attached T-Shaped Building,
12-11 11 21-8,Low-Rise Attached L-Shaped Building,
12-11 14 00,Mid-Rise Building,
12-11 14 11,Mid-Rise Free-Standing Building,
12-11 14 11-1,Mid-Rise Free-Standing Point Building,
12-11 14 11-2,Mid-Rise Free-Standing Slab Building,
12-11 14 11-3,Mid-Rise Free-Standing Helical Building,
12-11 14 11-4,Mid-Rise Free-Standing Organic Building,
12-11 14 11-5,Mid-Rise Free-Standing Polygonal Building,
12-11 14 11-6,Mid-Rise Free-Standing X-Shaped Building,
12-11 14 11-7,Mid-Rise Free-Standing T-Shaped Building,
12-11 14 11-8,Mid-Rise Free-Standing L-Shaped Building,
12-11 14 14,Mid-Rise Attached Building,
12-11 14 14-1,Mid-Rise Attached Point Building,
12-11 14 14-2,Mid-Rise Attached Slab Building,
12-11 14 14-3,Mid-Rise Attached Helical Building,
12-11 14 14-4,Mid-Rise Attached Organic Building,
12-11 14 14-5,Mid-Rise Attached Polygonal Building,
12-11 14 14-6,Mid-Rise Attached X-Shaped Building,
12-11 14 14-7,Mid-Rise Attached T-Shaped Building,
12-11 14 14-8,Mid-Rise Attached L-Shaped Building,
12-11 17 00,High-Rise Building,
12-11 17 11,High-Rise Free-Standing Building,
12-11 17 11-1,High-Rise Free-Standing Point Building,
12-11 17 11-2,High-Rise Free-Standing Slab Building,
12-11 17 11-3,High-Rise Free-Standing Helical Building,
12-11 17 11-4,High-Rise Free-Standing Organic Building,
12-11 17 11-5,High-Rise Free-Standing Polygonal Building,
12-11 17 11-6,High-Rise Free-Standing X-Shaped Building,
12-11 17 11-7,High-Rise Free-Standing T-Shaped Building,
12-11 17 11-8,High-Rise Free-Standing L-Shaped Building,
12-11 17 14,High-Rise Attached Building,
12-11 17 14-1,High-Rise Attached Point Building,
12-11 17 14-2,High-Rise Attached Slab Building,
12-11 17 14-3,High-Rise Attached Helical Building,
12-11 17 14-4,High-Rise Attached Organic Building,
12-11 17 14-5,High-Rise Attached Polygonal Building,
12-11 17 14-6,High-Rise Attached X-Shaped Building,
12-11 17 14-7,High-Rise Attached T-Shaped Building,
12-11 17 14-8,High-Rise Attached L-Shaped Building,
12-11 19 00,Mega-High-Rise Building,
12-11 19 11,Mega-High-Rise Free-Standing Building,
12-11 19 11-1,Mega-High-Rise Free-Standing Point Building,
12-11 19 11-2,Mega-High-Rise Free-Standing Slab Building,
12-11 19 11-3,Mega-High-Rise Free-Standing Helical Building,
12-11 19 11-4,Mega-High-Rise Free-Standing Organic Building,
12-11 19 11-5,Mega-High-Rise Free-Standing Polygonal Building,
12-11 19 11-6,Mega-High-Rise Free-Standing X-Shaped Building,
12-11 19 11-7,Mega-High-Rise Free-Standing T-Shaped Building,
12-11 19 11-8,Mega-High-Rise Free-Standing L-Shaped Building,
12-11 19 15,Mega-High-Rise Attached Building,
12-11 19 15-1,Mega-High-Rise Attached Point Building,
12-11 19 15-2,Mega-High-Rise Attached Slab Building,
12-11 19 15-3,Mega-High-Rise Attached Helical Building,
12-11 19 15-4,Mega-High-Rise Attached Organic Building,
12-11 19 15-5,Mega-High-Rise Attached Polygonal Building,
12-11 19 15-6,Mega-High-Rise Attached X-Shaped Building,
12-11 19 15-7,Mega-High-Rise Attached T-Shaped Building,
12-11 19 15-8,Mega-High-Rise Attached L-Shaped Building,
12-11 21 00,Submerged Building,
12-11 21 11,Deeply Submerged Building,
12-11 21 14,Partially Submerged Building,
12-11 24 00,Mixed-Form Building,
12-14 00 00,Structure,
12-14 11 00,Ornamental Structure,
12-14 11 11,Monument,
12-14 11 14,Sculpture,
12-14 11 17,Fountain,
12-14 14 00,Bridge,
12-14 14 11,Trabeated Bridge,
12-14 14 14,Arch Bridge,
12-14 14 17,Truss Bridge,
12-14 14 21,Cable-Stayed Bridge,
12-14 14 24,Suspension Bridge,
12-14 14 35,Pedestrian Bridge,
12-14 17 00,Platform/Pier,
12-14 17 11,Platform,
12-14 17 14,Pier,
12-14 17 14-1,Ship Pier,
12-14 17 14-2,Recreational Pier,
12-14 17 17,Viaduct,
12-14 21 00,Tank,
12-14 21 11,Silo,
12-14 21 14,Crib,
12-14 21 17,Liquid Storage Tank,
12-14 21 21,Gas Storage Tank,
12-14 24 00,Vertical Structure,
12-14 24 11,Mast,
12-14 24 14,Derrick,
12-14 24 17,Gantry,
12-14 24 21,Chimney Stack,
12-14 24 24,Tower,
12-14 24 35,Outdoor Sign,
12-14 27 00,Buried/Submerged Structure,
12-14 27 11,Subterranean Vertical Shaft,
12-14 27 14,Horizontal Tunnel,
12-14 27 17,Subterranean Duct Bank,
12-14 27 22,Utility Trench,
12-14 27 35,Mine,
12-14 31 00,Elevated Linear Structure,
12-14 31 11,Elevated Line,
12-14 31 14,Elevated Pipe Line,
12-14 31 25,Aqueduct,
12-17 00 00,Movable Structure,
12-17 11 00,Temporary Movable Structure,
12-17 11 11,Temporary Platform,
12-17 11 12,Temporary Staging,
12-17 11 14,Temporary Building,
12-17 11 17,Tent,
12-17 14 00,Moving Structure,
12-17 14 11,Track-Based Moving Structure,
12-17 14 14,Wheel-Based Moving Structure,
12-17 14 17,Cable-Based Moving Structure,
12-17 17 00,Floating Structure,
12-17 17 11,Ship,
12-17 17 14,Barge,
12-17 17 17,Fixed-Location Floating Structure,
12-17 21 00,Orbiting Structure,
12-17 21 11,Space Station,
12-21 00 00,Linear Form,
12-21 11 00,Pavement/Track,
12-21 11 11,Pavement,
12-21 11 14,Track,
12-21 11 25,Path,
12-21 14 00,Retaining Form,
12-21 14 11,Retaining Wall,
12-21 14 14,Embankment,
12-21 14 17,Terrace,
12-21 14 21,Dam,
12-21 14 25,Lock,
12-21 17 00,Cutting/Excavation,
12-21 17 11,Pit,
12-21 17 14,Trench,
12-21 17 17,Channel,
12-21 17 21,Canal,
12-21 17 25,Reservoir,
12-21 17 29,Man-Made Pond,
12-21 21 00,Planting,
12-21 21 15,Constructed Planting,
12-21 21 15-1,Planting Bed,
12-21 21 15-2,Garden,
12-21 21 15-3,Landscaped Field,
12-21 21 15-4,Planting Field,
12-21 21 15-5,Orchard,
12-21 21 25,Unconstructed Planting,
12-21 21 25-1,Forest,
12-27 00 00,Construction Entity Grouping,
12-27 15 00,Education Campus,
12-27 25 00,Compound,
12-27 35 00,Base,
12-27 45 00,Business Park,
12-27 55 00,Complex,
12-27 75 00,Airport,
12-00 00 00,nan,
13-11 11 00,Planned Work Space,
13-11 13 00,Planned Building Service Space,
13-11 15 00,Planned Amenity/Support Space,
13-11 17 00,Planned Circulation Space,
13-11 19 00,Planned Parking Space,
13-13 00 00,Void Areas,
13-13 11 00,Light Well,
13-13 13 00,Air Shaft,
13-13 15 00,Occupant Void Area,
13-15 00 00,Wall Spaces,
13-15 11 00,Exterior Wall Space,
13-15 13 00,Interior Wall Space,
13-17 00 00,Encroachment Spaces,
13-17 11 00,Interior Encroachment,
13-17 13 00,Perimeter Encroachment,
13-21 00 00,Parking Spaces,
13-21 11 00,Exterior Parking Spaces,
13-21 11 11,Exterior Parking Circulation,
13-21 11 13,Exterior Parking Access Control Point,
13-21 11 15,Exterior Parking Stall,
13-21 13 00,Interior Parking Spaces,
13-21 13 11,Interior Parking Ramp and Circulation,
13-21 13 13,Interior Parking Access Control Point,
13-21 13 15,Interior Parking Stall,
13-21 13 17,Interior Vehicle Service Space,
13-23 00 00,Facility Service Spaces,
13-23 11 00,Vertical Penetration,
13-23 11 11,Mechanical Circulation,
13-23 11 11-1,Elevator Shaft,
13-23 11 11-2,Elevator Pit,
13-23 11 11-3,Elevator Cab,
13-23 11 11-4,Elevator Machine Room,
13-23 11 11-5,Dumbwaiter,
13-23 11 11-6,Escalator,
13-23 11 11-7,Freight Elevator,
13-23 11 13,Stairway,
13-23 11 13-1,Egress Stairway,
13-23 11 13-2,Tenant Stairway,
13-23 11 15,Monumental Stair,
13-23 11 17,Ramp,
13-23 11 19,Chimney,
13-23 11 21,Chute,
13-23 11 23,Service Riser Space,
13-23 11 23-1,Power Distribution Riser,
13-23 11 23-2,Information Signal Distribution Riser,
13-23 11 23-3,Gas Distribution Riser,
13-23 11 23-4,Liquid Distribution Riser,
13-23 12 00,"Horizontal Infrastructure/Service Space, Non-Occupied",
13-23 12 11,Power Distribution Network,
13-23 12 13,Information Signal Network,
13-23 12 15,Gas Distribution Network,
13-23 12 17,Liquid Distribution Spaces,
13-23 13 00,Control Room,
13-23 13 11,Fire Command Center,
13-23 13 13,Guard Stations,
13-23 15 00,Loading Dock,
13-23 17 00,Restroom,
13-23 17 11,Men's Restroom,
13-23 17 13,Women's Restroom,
13-23 17 15,Unisex Restroom,
13-23 19 00,Utility Equipment Room,
13-23 19 11,Refrigerant Machinery Room,
13-23 19 13,Furnace Room,
13-23 19 15,Incinerator Room,
13-23 19 17,Fuel Room,
13-23 19 19,Gas Room,
13-23 19 21,Liquid Storage Room,
13-23 19 23,"Liquid Use, Dispensing and Mixing Room",
13-23 19 25,Hydrogen Cutoff Room,
13-23 19 27,Electrical Room,
13-23 19 29,Switch Room,
13-23 19 31,Telecommunications Room,
13-23 19 33,Transformer Vault,
13-23 21 00,Waste and Recycling Spaces,
13-23 21 11,Hazardous Waste Storage,
13-23 23 00,Building Service Support Spaces,
13-23 23 11,Building Manager Office,
13-23 23 13,Custodial Space,
13-23 23 15,Shop Area,
13-23 23 17,Access Chamber,
13-23 23 19,Areaway,
13-23 23 21,Service Space,
13-23 23 23,Furred Space,
13-23 23 25,Crawl Space,
13-23 23 27,Attic Space,
13-23 23 29,Plenum,
13-23 25 00,Equipment Platform,
13-23 27 00,Interstitial Space,
13-23 29 00,Unimproved Shell,
13-23 31 00,Alteration or Conversion Space,
13-25 00 00,Circulation Spaces,
13-25 11 00,Primary Circulation Spaces,
13-25 11 11,Corridor,
13-25 11 13,Aisle,
13-25 11 15,Mall,
13-25 11 17,Concourse,
13-25 11 19,Breezeway,
13-25 11 21,Moving Walkway,
13-25 13 00,Transitional Circulation Spaces,
13-25 13 11,Entry Vestibule,
13-25 13 13,Entry Lobby,
13-25 13 15,Box Lobby,
13-25 13 17,Vestibule,
13-25 13 19,Elevator Lobby,
13-25 13 21,Freight Elevator Vestibule,
13-25 13 23,Landing,
13-25 13 25,Anteroom,
13-25 13 27,Air Lock,
13-25 13 29,Sally Port,
13-25 13 31,Jet Way,
13-25 15 00,Connector,
13-25 17 00,External Circulation Spaces,
13-25 19 00,Secondary Circulation Spaces,
13-25 19 11,Door Set-Back,
13-25 21 00,Restricted Spaces,
13-25 23 00,Refuge Spaces,
13-31 00 00,Education and Training Spaces,
13-31 11 00,Breakout Space,
13-31 13 00,Lecture and Classroom Spaces,
13-31 13 11,Lecture Classroom,
13-31 13 13,Classrooms (age 9 plus),
13-31 13 15,Classrooms (ages 5–8),
13-31 13 17,Lecture Hall (Fixed Seats),
13-31 13 19,Assembly Hall,
13-31 13 21,Seminar Room,
13-31 15 00,Class Laboratories,
13-31 15 11,Open Class Laboratory,
13-31 15 11-1,Physics Teaching Laboratory,
13-31 15 11-2,Astronomy Teaching Laboratory,
13-31 15 13,Research/non-class Class Laboratory,
13-31 15 15,Laboratory Service Space,
13-31 17 00,Training Spaces,
13-31 17 11,Computer Lab,
13-31 17 13,Woodshop/Metalshop,
13-31 17 15,Training Support Space,
13-31 17 17,Religious Education Space,
13-31 19 00,Study Spaces,
13-31 19 13,Study Room,
13-31 19 15,Study Service,
13-33 00 00,Recreation Spaces,
13-33 11 00,Athletic Recreation Spaces,
13-33 11 11,Athletic  Spectator Seating,
13-33 11 11-1,Bleacher,
13-33 11 13,Team Athletic Recreation Spaces,
13-33 11 13-1,Baseball Field,
13-33 11 13-2,Softball Fields,
13-33 11 13-3,Dugouts,
13-33 11 13-4,Grass Playing Fields,
13-33 11 13-5,Synthetic Fields,
13-33 11 13-6,Football Field,
13-33 11 13-7,Soccer Field,
13-33 11 13-8,Basketball Courts,
13-33 11 13-9,Field Light Poles,
13-33 11 13-10,Press Box,
13-33 11 13-11,Scoreboards,
13-33 11 15,Individual Athletic Recreation Spaces,
13-33 11 15-1,Hard Playing Surfaces,
13-33 11 15-2,Tennis Courts,
13-33 11 15-3,Volleyball Court,
13-33 11 15-4,Golf Course,
13-33 11 15-5,Driving Range,
13-33 11 15-6,Golf Course Support Space,
13-33 11 15-7,Skating Rink,
13-33 11 15-8,Boxing Ring,
13-33 11 15-9,Wrestling Mat,
13-33 11 15-10,Diving Board,
13-33 11 15-11,Bowling Lane,
13-33 11 15-12,Dart Throwing Area,
13-33 11 15-13,Circuit Training Course Area,
13-33 11 15-14,Running Tracks,
13-33 11 15-15,Ski Lift Space,
13-33 11 15-16,Exercise Space,
13-33 11 15-17,Workout Station,
13-33 11 15-18,Aerobic Studio,
13-33 11 15-19,Climbing Wall,
13-33 11 15-20,Ropes Course Elements,
13-33 13 00,Swimming Pools,
13-33 13 11,Outdoor Swimming Pool,
13-33 13 13,Indoor Swimming Pool,
13-33 13 13-1,Diving Tank,
13-33 15 00,Non-Athletic Recreation Spaces,
13-33 15 11,Park,
13-33 15 13,Pleasure Garden,
13-33 15 15,Indoor Firing Range,
13-33 15 17,Outdoor Shooting Range,
13-33 15 19,Recreational Deck,
13-33 15 21,Playground,
13-33 15 23,Game Room,
13-33 15 25,Gambling Table,
13-33 15 27,Amusement Ride,
13-33 15 29,Parade Grounds,
13-33 15 31,Computer-Aided Visual Environment,
13-33 15 33,Hobby and Craft Center,
13-33 15 35,Dance Floors,
13-33 17 00,Wellness Spaces,
13-33 17 11,Fitness Center,
13-33 17 11-1,Exercise Room,
13-33 17 11-2,Weight Room,
13-35 00 00,Government Spaces,
13-35 11 00,Judicial Spaces,
13-35 11 11,Courtroom,
13-35 11 11-1,Jury Box,
13-35 11 11-2,Jury Room,
13-35 11 11-3,Judge’s Bench,
13-35 11 11-4,Evidence Room,
13-35 11 11-5,Jury Assembly Space,
13-35 11 11-6,Witness Stand,
13-35 11 13,Judge’s Chambers,
13-35 11 13-1,JCC–Judicial Chambers,
13-35 11 13-2,Law Clerk Space,
13-35 11 15,Robing Area/Room,
13-35 11 19,Hearing Room,
13-35 11 19-1,JHR–Judicial Hearing Room,
13-35 13 00,Legislative Spaces,
13-35 13 11,Council Chambers,
13-35 13 13,Legislative Hearing Room,
13-35 15 00,Military Spaces,
13-35 15 11,Armory,
13-35 15 13,Armory Service Space,
13-37 00 00,Artistic Spaces,
13-37 11 00,Performance Spaces,
13-37 11 11,Outdoor Theater,
13-37 11 13,General Performance Spaces,
13-37 11 13-1,Acting Stage,
13-37 11 13-2,Orchestra Pit,
13-37 11 13-3,Performance Rehearsal Space,
13-37 11 13-4,Soundstage,
13-37 11 13-5,Performance Hall,
13-37 11 13-6,Band Training Space,
13-37 11 15,Audience Spaces,
13-37 11 15-1,Pre-Function Lobby,
13-37 11 15-2,Audience Seating Space,
13-37 11 17,Supporting Performance Spaces,
13-37 11 17-1,Projection Booth,
13-37 11 17-2,Catwalk,
13-37 11 17-3,Stage Wings,
13-37 11 17-4,Motion Picture Screen Space,
13-37 13 00,Display Spaces,
13-37 13 11,Art Gallery,
13-37 13 13,Exhibit Gallery,
13-37 13 15,Sculpture Garden,
13-37 13 17,Ornamental Garden,
13-37 13 19,Observation Deck,
13-37 15 00,Creative Spaces,
13-37 15 11,Recording Studio,
13-37 15 13,Artist’s Studio,
13-37 15 15,Photo Lab,
13-37 15 15-1,Motion Picture Exchange,
13-37 15 17,Media Production,
13-37 15 17-1,Media Production Support,
13-37 15 17-2,Sound Lock,
13-37 15 19,Zen Garden,
13-41 00 00,Museum Spaces,
